date,origin,destination,cargo,vessel_type,quantity_mt,freight_rate,fuel_price,commodity_price,port_congestion,demand_index,supply_index
2024-03-06,Indonesia,Kakinada,Bauxite,Capesize,102976,102.35,844.34,144.86,51.33,89.11,41.52
2024-03-06,Russia,Chennai,Wheat,Handymax,70060,89.91,844.34,144.86,51.33,89.11,41.52
2024-03-06,Indonesia,Krishnapatnam,Coal,Handymax,23345,93.64,844.34,144.86,51.33,89.11,41.52
2024-03-06,South Africa,Kakinada,Iron Ore,Supramax,103375,98.71,844.34,144.86,51.33,89.11,41.52
2024-03-06,Brazil,Chennai,Bauxite,Handymax,43583,93.53,844.34,144.86,51.33,89.11,41.52
2024-03-06,Indonesia,Kakinada,Coal,Handymax,99351,93.7,844.34,144.86,51.33,89.11,41.52
2024-03-07,Indonesia,Kakinada,Iron Ore,Handymax,44959,86.15,757.59,138.01,40.78,74.73,53.14
2024-03-07,South Africa,Paradip,Fertilizer,Panamax,40191,91.23,757.59,138.01,40.78,74.73,53.14
2024-03-07,Indonesia,Chennai,Fertilizer,Panamax,49136,89.46,757.59,138.01,40.78,74.73,53.14
2024-03-07,South Africa,Visakhapatnam,Fertilizer,Supramax,78559,86.98,757.59,138.01,40.78,74.73,53.14
2024-03-07,Brazil,Kakinada,Wheat,Handysize,101776,81.61,757.59,138.01,40.78,74.73,53.14
2024-03-07,South Africa,Chennai,Wheat,Supramax,21722,84.89,757.59,138.01,40.78,74.73,53.14
2024-03-07,Russia,Kakinada,Iron Ore,Handymax,61001,87.3,757.59,138.01,40.78,74.73,53.14
2024-03-07,Indonesia,Visakhapatnam,Fertilizer,Supramax,25492,87.64,757.59,138.01,40.78,74.73,53.14
2024-03-08,Indonesia,Krishnapatnam,Bauxite,Capesize,113938,93.78,541.36,172.73,37.39,87.51,73.68
2024-03-08,Russia,Paradip,Coal,Panamax,94843,90.97,541.36,172.73,37.39,87.51,73.68
2024-03-08,Australia,Chennai,Coal,Capesize,44188,90.02,541.36,172.73,37.39,87.51,73.68
2024-03-08,South Africa,Chennai,Bauxite,Capesize,52286,96.42,541.36,172.73,37.39,87.51,73.68
2024-03-08,Australia,Kakinada,Iron Ore,Supramax,92988,90.14,541.36,172.73,37.39,87.51,73.68
2024-03-08,Australia,Kakinada,Iron Ore,Capesize,85533,96.74,541.36,172.73,37.39,87.51,73.68
2024-03-08,Russia,Visakhapatnam,Iron Ore,Panamax,84975,89.75,541.36,172.73,37.39,87.51,73.68
2024-03-08,Russia,Kakinada,Wheat,Capesize,43074,90.5,541.36,172.73,37.39,87.51,73.68
2024-03-09,Australia,Krishnapatnam,Wheat,Supramax,91102,83.17,579.4,106.91,56.15,67.4,36.7
2024-03-09,Indonesia,Chennai,Wheat,Capesize,29868,83.3,579.4,106.91,56.15,67.4,36.7
2024-03-09,Australia,Paradip,Wheat,Handysize,91091,75.69,579.4,106.91,56.15,67.4,36.7
2024-03-09,Indonesia,Visakhapatnam,Bauxite,Panamax,41307,86.32,579.4,106.91,56.15,67.4,36.7
2024-03-09,South Africa,Krishnapatnam,Coal,Panamax,79179,90.21,579.4,106.91,56.15,67.4,36.7
2024-03-09,Australia,Krishnapatnam,Wheat,Panamax,107533,88.62,579.4,106.91,56.15,67.4,36.7
2024-03-09,Russia,Chennai,Fertilizer,Capesize,72822,86.74,579.4,106.91,56.15,67.4,36.7
2024-03-09,Indonesia,Chennai,Coal,Panamax,37139,87.45,579.4,106.91,56.15,67.4,36.7
2024-03-10,Russia,Visakhapatnam,Iron Ore,Capesize,96159,99.9,733.76,132.13,38.56,93.04,39.18
2024-03-10,Indonesia,Chennai,Coal,Handymax,36110,87.48,733.76,132.13,38.56,93.04,39.18
2024-03-10,Australia,Visakhapatnam,Wheat,Supramax,20893,85.61,733.76,132.13,38.56,93.04,39.18
2024-03-10,Australia,Krishnapatnam,Iron Ore,Handysize,119684,86.76,733.76,132.13,38.56,93.04,39.18
2024-03-10,South Africa,Chennai,Bauxite,Panamax,91637,96.93,733.76,132.13,38.56,93.04,39.18
2024-03-10,Australia,Kakinada,Fertilizer,Panamax,34890,91.7,733.76,132.13,38.56,93.04,39.18
2024-03-10,Indonesia,Visakhapatnam,Fertilizer,Supramax,82594,93.01,733.76,132.13,38.56,93.04,39.18
2024-03-10,Brazil,Paradip,Iron Ore,Handymax,28747,86.52,733.76,132.13,38.56,93.04,39.18
2024-03-11,South Africa,Paradip,Bauxite,Handymax,39467,83.51,626.4,147.27,29.36,76.05,59.33
2024-03-11,South Africa,Kakinada,Bauxite,Handymax,61357,85.31,626.4,147.27,29.36,76.05,59.33
2024-03-11,Indonesia,Kakinada,Coal,Panamax,42188,85.3,626.4,147.27,29.36,76.05,59.33
2024-03-11,Indonesia,Krishnapatnam,Fertilizer,Handymax,95531,81.75,626.4,147.27,29.36,76.05,59.33
2024-03-11,Brazil,Kakinada,Bauxite,Panamax,24188,85.99,626.4,147.27,29.36,76.05,59.33
2024-03-11,Brazil,Chennai,Fertilizer,Panamax,66095,87.83,626.4,147.27,29.36,76.05,59.33
2024-03-11,Indonesia,Chennai,Bauxite,Handysize,103087,83.19,626.4,147.27,29.36,76.05,59.33
2024-03-11,Brazil,Kakinada,Coal,Supramax,95764,88.85,626.4,147.27,29.36,76.05,59.33
2024-03-12,Brazil,Visakhapatnam,Fertilizer,Panamax,38604,82.32,802.68,94.38,25.33,93.05,78.3
2024-03-12,Indonesia,Kakinada,Fertilizer,Capesize,45362,88.58,802.68,94.38,25.33,93.05,78.3
2024-03-12,South Africa,Visakhapatnam,Fertilizer,Handysize,113696,78.5,802.68,94.38,25.33,93.05,78.3
2024-03-12,Brazil,Kakinada,Iron Ore,Handysize,60727,82.45,802.68,94.38,25.33,93.05,78.3
2024-03-12,Australia,Visakhapatnam,Bauxite,Handysize,51227,80.25,802.68,94.38,25.33,93.05,78.3
2024-03-12,Russia,Visakhapatnam,Coal,Handymax,20337,79.54,802.68,94.38,25.33,93.05,78.3
2024-03-12,Brazil,Kakinada,Bauxite,Handysize,92025,81.45,802.68,94.38,25.33,93.05,78.3
2024-03-12,Russia,Paradip,Fertilizer,Handysize,94901,79.5,802.68,94.38,25.33,93.05,78.3
2024-03-13,South Africa,Kakinada,Wheat,Panamax,55071,79.59,518.21,128.82,41.2,80.44,79.4
2024-03-13,Russia,Chennai,Iron Ore,Handysize,102561,79.75,518.21,128.82,41.2,80.44,79.4
2024-03-13,Russia,Chennai,Coal,Capesize,88872,85.96,518.21,128.82,41.2,80.44,79.4
2024-03-13,Brazil,Chennai,Iron Ore,Handysize,42027,80.09,518.21,128.82,41.2,80.44,79.4
2024-03-13,Brazil,Krishnapatnam,Coal,Handysize,104293,77.47,518.21,128.82,41.2,80.44,79.4
2024-03-13,Brazil,Chennai,Bauxite,Panamax,112438,85.2,518.21,128.82,41.2,80.44,79.4
2024-03-13,Brazil,Chennai,Fertilizer,Panamax,97115,85.9,518.21,128.82,41.2,80.44,79.4
2024-03-13,South Africa,Visakhapatnam,Wheat,Handymax,48359,75.03,518.21,128.82,41.2,80.44,79.4
2024-03-14,Russia,Visakhapatnam,Fertilizer,Panamax,23745,90.42,769.54,98.25,54.95,83.28,35.31
2024-03-14,Russia,Kakinada,Coal,Panamax,33489,93.02,769.54,98.25,54.95,83.28,35.31
2024-03-14,Russia,Kakinada,Coal,Handysize,96711,86.33,769.54,98.25,54.95,83.28,35.31
2024-03-14,Indonesia,Visakhapatnam,Wheat,Supramax,79698,86.44,769.54,98.25,54.95,83.28,35.31
2024-03-14,Indonesia,Chennai,Iron Ore,Handymax,89980,92.81,769.54,98.25,54.95,83.28,35.31
2024-03-14,Russia,Chennai,Wheat,Panamax,95603,89.89,769.54,98.25,54.95,83.28,35.31
2024-03-14,Brazil,Visakhapatnam,Wheat,Supramax,114571,92.01,769.54,98.25,54.95,83.28,35.31
2024-03-14,Russia,Kakinada,Fertilizer,Handysize,107292,82.16,769.54,98.25,54.95,83.28,35.31
2024-03-15,Russia,Krishnapatnam,Iron Ore,Handymax,117074,84.19,749.24,101.16,29.29,75.5,57.49
2024-03-15,Brazil,Paradip,Coal,Capesize,56559,85.78,749.24,101.16,29.29,75.5,57.49
2024-03-15,Indonesia,Paradip,Bauxite,Capesize,50006,91.44,749.24,101.16,29.29,75.5,57.49
2024-03-15,Indonesia,Paradip,Iron Ore,Supramax,30190,85.62,749.24,101.16,29.29,75.5,57.49
2024-03-15,South Africa,Kakinada,Iron Ore,Handysize,89616,81.84,749.24,101.16,29.29,75.5,57.49
2024-03-15,Russia,Krishnapatnam,Wheat,Handymax,99880,75.64,749.24,101.16,29.29,75.5,57.49
2024-03-15,Russia,Paradip,Fertilizer,Handymax,20789,75.55,749.24,101.16,29.29,75.5,57.49
2024-03-15,Australia,Visakhapatnam,Wheat,Panamax,34705,82.7,749.24,101.16,29.29,75.5,57.49
2024-03-16,Indonesia,Chennai,Wheat,Handymax,88440,81.42,721.05,124.81,39.53,64.93,59.26
2024-03-16,Brazil,Chennai,Iron Ore,Handymax,116492,87.26,721.05,124.81,39.53,64.93,59.26
2024-03-16,South Africa,Visakhapatnam,Wheat,Capesize,77272,91.27,721.05,124.81,39.53,64.93,59.26
2024-03-16,Brazil,Chennai,Coal,Handymax,28283,78.46,721.05,124.81,39.53,64.93,59.26
2024-03-16,Russia,Paradip,Iron Ore,Supramax,90949,85.07,721.05,124.81,39.53,64.93,59.26
2024-03-16,Russia,Kakinada,Bauxite,Capesize,89368,95.04,721.05,124.81,39.53,64.93,59.26
2024-03-16,Russia,Krishnapatnam,Iron Ore,Handysize,88882,80.89,721.05,124.81,39.53,64.93,59.26
2024-03-16,Australia,Paradip,Fertilizer,Handymax,30535,80.17,721.05,124.81,39.53,64.93,59.26
2024-03-17,Australia,Kakinada,Iron Ore,Capesize,21085,100.42,841.32,143.94,24.8,100.0,63.99
2024-03-17,Brazil,Chennai,Fertilizer,Panamax,35658,91.19,841.32,143.94,24.8,100.0,63.99
2024-03-17,Brazil,Krishnapatnam,Coal,Handymax,94499,92.0,841.32,143.94,24.8,100.0,63.99
2024-03-17,Brazil,Paradip,Fertilizer,Capesize,98501,98.42,841.32,143.94,24.8,100.0,63.99
2024-03-17,Indonesia,Krishnapatnam,Coal,Handymax,34184,93.39,841.32,143.94,24.8,100.0,63.99
2024-03-17,Brazil,Paradip,Iron Ore,Handysize,69178,88.04,841.32,143.94,24.8,100.0,63.99
2024-03-17,Indonesia,Chennai,Wheat,Handysize,99811,87.44,841.32,143.94,24.8,100.0,63.99
2024-03-17,South Africa,Krishnapatnam,Fertilizer,Supramax,28308,87.03,841.32,143.94,24.8,100.0,63.99
2024-03-18,Brazil,Chennai,Coal,Handysize,54261,77.65,547.47,128.55,43.88,67.84,34.4
2024-03-18,Australia,Krishnapatnam,Iron Ore,Handysize,40336,81.74,547.47,128.55,43.88,67.84,34.4
2024-03-18,Indonesia,Krishnapatnam,Bauxite,Supramax,116453,81.56,547.47,128.55,43.88,67.84,34.4
2024-03-18,Russia,Visakhapatnam,Fertilizer,Handysize,88334,78.59,547.47,128.55,43.88,67.84,34.4
2024-03-18,South Africa,Visakhapatnam,Fertilizer,Capesize,102374,92.34,547.47,128.55,43.88,67.84,34.4
2024-03-18,Brazil,Visakhapatnam,Bauxite,Panamax,88125,86.78,547.47,128.55,43.88,67.84,34.4
2024-03-18,Russia,Visakhapatnam,Bauxite,Supramax,65052,86.01,547.47,128.55,43.88,67.84,34.4
2024-03-18,Indonesia,Chennai,Fertilizer,Supramax,68735,83.7,547.47,128.55,43.88,67.84,34.4
2024-03-19,South Africa,Krishnapatnam,Iron Ore,Supramax,50545,84.52,656.53,123.07,58.53,77.42,79.3
2024-03-19,Brazil,Visakhapatnam,Wheat,Capesize,59279,89.6,656.53,123.07,58.53,77.42,79.3
2024-03-19,Indonesia,Krishnapatnam,Coal,Handysize,50043,78.43,656.53,123.07,58.53,77.42,79.3
2024-03-19,Russia,Chennai,Coal,Panamax,107111,88.89,656.53,123.07,58.53,77.42,79.3
2024-03-19,Indonesia,Krishnapatnam,Coal,Capesize,60252,93.53,656.53,123.07,58.53,77.42,79.3
2024-03-19,Australia,Kakinada,Wheat,Panamax,104066,88.03,656.53,123.07,58.53,77.42,79.3
2024-03-19,Russia,Chennai,Bauxite,Handysize,117391,81.94,656.53,123.07,58.53,77.42,79.3
2024-03-19,South Africa,Paradip,Fertilizer,Handymax,24834,82.69,656.53,123.07,58.53,77.42,79.3
2024-03-20,Russia,Krishnapatnam,Iron Ore,Handysize,88193,77.03,784.78,97.58,5.0,56.23,77.42
2024-03-20,South Africa,Kakinada,Bauxite,Handymax,111118,79.51,784.78,97.58,5.0,56.23,77.42
2024-03-20,Indonesia,Chennai,Bauxite,Handysize,39589,75.23,784.78,97.58,5.0,56.23,77.42
2024-03-20,South Africa,Paradip,Iron Ore,Supramax,95623,83.2,784.78,97.58,5.0,56.23,77.42
2024-03-20,South Africa,Krishnapatnam,Iron Ore,Panamax,117969,83.66,784.78,97.58,5.0,56.23,77.42
2024-03-20,Indonesia,Chennai,Fertilizer,Handysize,29109,71.03,784.78,97.58,5.0,56.23,77.42
2024-03-20,Indonesia,Krishnapatnam,Fertilizer,Handymax,104343,72.7,784.78,97.58,5.0,56.23,77.42
2024-03-20,South Africa,Paradip,Fertilizer,Panamax,62759,79.16,784.78,97.58,5.0,56.23,77.42
2024-03-21,Brazil,Chennai,Coal,Panamax,24398,88.4,817.54,98.56,48.63,81.31,51.46
2024-03-21,Indonesia,Chennai,Coal,Handysize,57275,85.0,817.54,98.56,48.63,81.31,51.46
2024-03-21,Indonesia,Chennai,Iron Ore,Panamax,32343,93.08,817.54,98.56,48.63,81.31,51.46
2024-03-21,Indonesia,Chennai,Bauxite,Capesize,35438,96.77,817.54,98.56,48.63,81.31,51.46
2024-03-21,Australia,Kakinada,Coal,Supramax,106704,91.55,817.54,98.56,48.63,81.31,51.46
2024-03-21,Brazil,Krishnapatnam,Iron Ore,Supramax,44570,94.01,817.54,98.56,48.63,81.31,51.46
2024-03-21,Russia,Visakhapatnam,Fertilizer,Capesize,77522,97.18,817.54,98.56,48.63,81.31,51.46
2024-03-21,Australia,Chennai,Iron Ore,Capesize,21283,93.53,817.54,98.56,48.63,81.31,51.46
2024-03-22,South Africa,Visakhapatnam,Coal,Supramax,58779,91.07,568.71,173.42,62.36,69.83,45.24
2024-03-22,Australia,Chennai,Bauxite,Handysize,55249,81.5,568.71,173.42,62.36,69.83,45.24
2024-03-22,Russia,Chennai,Fertilizer,Capesize,115146,94.48,568.71,173.42,62.36,69.83,45.24
2024-03-22,Australia,Krishnapatnam,Wheat,Panamax,29361,92.24,568.71,173.42,62.36,69.83,45.24
2024-03-22,Brazil,Paradip,Coal,Panamax,90251,93.84,568.71,173.42,62.36,69.83,45.24
2024-03-22,Australia,Visakhapatnam,Coal,Panamax,101986,91.7,568.71,173.42,62.36,69.83,45.24
2024-03-22,Indonesia,Kakinada,Bauxite,Capesize,29325,95.15,568.71,173.42,62.36,69.83,45.24
2024-03-22,South Africa,Kakinada,Wheat,Capesize,42454,93.82,568.71,173.42,62.36,69.83,45.24
2024-03-23,South Africa,Krishnapatnam,Iron Ore,Capesize,82212,102.01,763.42,166.7,52.45,93.22,72.84
2024-03-23,Brazil,Visakhapatnam,Bauxite,Handysize,62793,89.17,763.42,166.7,52.45,93.22,72.84
2024-03-23,Russia,Paradip,Bauxite,Panamax,98632,98.38,763.42,166.7,52.45,93.22,72.84
2024-03-23,Brazil,Kakinada,Coal,Supramax,48803,90.32,763.42,166.7,52.45,93.22,72.84
2024-03-23,Indonesia,Visakhapatnam,Bauxite,Handysize,80554,90.51,763.42,166.7,52.45,93.22,72.84
2024-03-23,Australia,Krishnapatnam,Coal,Panamax,102022,96.93,763.42,166.7,52.45,93.22,72.84
2024-03-23,Indonesia,Chennai,Iron Ore,Handysize,33248,91.45,763.42,166.7,52.45,93.22,72.84
2024-03-23,Indonesia,Paradip,Iron Ore,Handymax,35494,91.25,763.42,166.7,52.45,93.22,72.84
2024-03-24,Russia,Chennai,Iron Ore,Panamax,108307,91.11,744.23,88.41,27.36,72.74,51.91
2024-03-24,Indonesia,Krishnapatnam,Bauxite,Supramax,108383,87.36,744.23,88.41,27.36,72.74,51.91
2024-03-24,Brazil,Kakinada,Iron Ore,Handysize,111777,78.07,744.23,88.41,27.36,72.74,51.91
2024-03-24,Australia,Chennai,Wheat,Handysize,88140,75.13,744.23,88.41,27.36,72.74,51.91
2024-03-24,Australia,Krishnapatnam,Fertilizer,Handysize,113460,79.14,744.23,88.41,27.36,72.74,51.91
2024-03-24,South Africa,Chennai,Coal,Capesize,83258,92.56,744.23,88.41,27.36,72.74,51.91
2024-03-24,Australia,Krishnapatnam,Bauxite,Handymax,56036,79.79,744.23,88.41,27.36,72.74,51.91
2024-03-24,South Africa,Chennai,Coal,Panamax,89495,91.14,744.23,88.41,27.36,72.74,51.91
2024-03-25,Australia,Krishnapatnam,Coal,Supramax,95498,83.33,806.66,85.1,40.31,74.27,62.45
2024-03-25,Russia,Krishnapatnam,Iron Ore,Handymax,45380,84.98,806.66,85.1,40.31,74.27,62.45
2024-03-25,Australia,Paradip,Iron Ore,Supramax,44610,86.57,806.66,85.1,40.31,74.27,62.45
2024-03-25,Indonesia,Krishnapatnam,Fertilizer,Handymax,51092,81.95,806.66,85.1,40.31,74.27,62.45
2024-03-25,Indonesia,Krishnapatnam,Coal,Supramax,48776,84.98,806.66,85.1,40.31,74.27,62.45
2024-03-25,Brazil,Kakinada,Bauxite,Handysize,86681,82.37,806.66,85.1,40.31,74.27,62.45
2024-03-25,Indonesia,Krishnapatnam,Fertilizer,Panamax,109898,85.31,806.66,85.1,40.31,74.27,62.45
2024-03-25,Australia,Kakinada,Coal,Capesize,100468,92.76,806.66,85.1,40.31,74.27,62.45
2024-03-26,Indonesia,Chennai,Iron Ore,Panamax,69108,89.29,510.99,96.65,55.93,86.76,40.4
2024-03-26,Indonesia,Visakhapatnam,Wheat,Handymax,108219,80.3,510.99,96.65,55.93,86.76,40.4
2024-03-26,Brazil,Paradip,Iron Ore,Supramax,80548,83.97,510.99,96.65,55.93,86.76,40.4
2024-03-26,Australia,Chennai,Iron Ore,Capesize,61614,94.79,510.99,96.65,55.93,86.76,40.4
2024-03-26,Brazil,Paradip,Iron Ore,Supramax,36411,83.69,510.99,96.65,55.93,86.76,40.4
2024-03-26,Indonesia,Kakinada,Bauxite,Handymax,76058,82.94,510.99,96.65,55.93,86.76,40.4
2024-03-26,Russia,Kakinada,Coal,Supramax,40930,80.84,510.99,96.65,55.93,86.76,40.4
2024-03-26,Brazil,Krishnapatnam,Wheat,Handymax,22027,76.54,510.99,96.65,55.93,86.76,40.4
2024-03-27,Indonesia,Kakinada,Coal,Supramax,92673,89.12,813.22,103.53,47.39,75.57,39.22
2024-03-27,Brazil,Chennai,Iron Ore,Capesize,35491,95.66,813.22,103.53,47.39,75.57,39.22
2024-03-27,Indonesia,Visakhapatnam,Bauxite,Panamax,37564,92.65,813.22,103.53,47.39,75.57,39.22
2024-03-27,Brazil,Visakhapatnam,Coal,Handymax,114913,88.97,813.22,103.53,47.39,75.57,39.22
2024-03-27,South Africa,Visakhapatnam,Iron Ore,Handysize,90344,87.32,813.22,103.53,47.39,75.57,39.22
2024-03-27,Brazil,Krishnapatnam,Fertilizer,Handysize,39171,79.54,813.22,103.53,47.39,75.57,39.22
2024-03-27,Russia,Paradip,Fertilizer,Supramax,51342,90.1,813.22,103.53,47.39,75.57,39.22
2024-03-27,Australia,Krishnapatnam,Bauxite,Handymax,80333,87.13,813.22,103.53,47.39,75.57,39.22
2024-03-28,Russia,Paradip,Wheat,Capesize,87778,97.64,817.57,148.68,50.0,74.36,65.67
2024-03-28,Australia,Chennai,Wheat,Panamax,74034,89.86,817.57,148.68,50.0,74.36,65.67
2024-03-28,Australia,Krishnapatnam,Iron Ore,Capesize,56716,101.2,817.57,148.68,50.0,74.36,65.67
2024-03-28,South Africa,Paradip,Wheat,Handysize,40856,86.4,817.57,148.68,50.0,74.36,65.67
2024-03-28,Russia,Chennai,Iron Ore,Supramax,83214,89.99,817.57,148.68,50.0,74.36,65.67
2024-03-28,South Africa,Kakinada,Fertilizer,Handymax,87053,84.36,817.57,148.68,50.0,74.36,65.67
2024-03-28,Brazil,Krishnapatnam,Coal,Handysize,79048,85.76,817.57,148.68,50.0,74.36,65.67
2024-03-28,Russia,Krishnapatnam,Coal,Handysize,41497,83.49,817.57,148.68,50.0,74.36,65.67
2024-03-29,Brazil,Chennai,Bauxite,Supramax,57345,90.39,759.13,164.93,42.97,62.08,69.78
2024-03-29,South Africa,Kakinada,Bauxite,Panamax,73965,93.07,759.13,164.93,42.97,62.08,69.78
2024-03-29,Russia,Visakhapatnam,Wheat,Capesize,68440,92.32,759.13,164.93,42.97,62.08,69.78
2024-03-29,Indonesia,Paradip,Wheat,Handysize,50753,82.41,759.13,164.93,42.97,62.08,69.78
2024-03-29,Russia,Kakinada,Iron Ore,Panamax,96518,95.21,759.13,164.93,42.97,62.08,69.78
2024-03-29,South Africa,Visakhapatnam,Coal,Panamax,41775,91.49,759.13,164.93,42.97,62.08,69.78
2024-03-29,South Africa,Krishnapatnam,Coal,Handysize,34927,81.33,759.13,164.93,42.97,62.08,69.78
2024-03-29,Australia,Paradip,Wheat,Handysize,44556,81.73,759.13,164.93,42.97,62.08,69.78
2024-03-30,Russia,Krishnapatnam,Iron Ore,Handymax,65562,87.84,745.11,155.28,31.92,76.55,53.24
2024-03-30,South Africa,Kakinada,Bauxite,Handymax,35698,87.79,745.11,155.28,31.92,76.55,53.24
2024-03-30,Russia,Kakinada,Bauxite,Capesize,104695,101.4,745.11,155.28,31.92,76.55,53.24
2024-03-30,Indonesia,Paradip,Fertilizer,Supramax,98254,86.92,745.11,155.28,31.92,76.55,53.24
2024-03-30,Brazil,Krishnapatnam,Wheat,Supramax,67032,84.73,745.11,155.28,31.92,76.55,53.24
2024-03-30,South Africa,Krishnapatnam,Iron Ore,Handysize,36371,85.5,745.11,155.28,31.92,76.55,53.24
2024-03-30,Australia,Visakhapatnam,Wheat,Handymax,49577,82.99,745.11,155.28,31.92,76.55,53.24
2024-03-30,South Africa,Krishnapatnam,Iron Ore,Handymax,92053,87.16,745.11,155.28,31.92,76.55,53.24
2024-03-31,Brazil,Krishnapatnam,Bauxite,Handysize,63239,78.51,610.21,120.86,39.35,82.46,60.49
2024-03-31,Brazil,Paradip,Iron Ore,Panamax,100389,90.33,610.21,120.86,39.35,82.46,60.49
2024-03-31,Indonesia,Kakinada,Bauxite,Handymax,103105,78.96,610.21,120.86,39.35,82.46,60.49
2024-03-31,Russia,Krishnapatnam,Iron Ore,Handymax,111494,83.36,610.21,120.86,39.35,82.46,60.49
2024-03-31,Brazil,Visakhapatnam,Iron Ore,Handymax,59875,83.61,610.21,120.86,39.35,82.46,60.49
2024-03-31,South Africa,Krishnapatnam,Fertilizer,Panamax,73984,88.26,610.21,120.86,39.35,82.46,60.49
2024-03-31,Russia,Paradip,Bauxite,Handysize,101937,80.56,610.21,120.86,39.35,82.46,60.49
2024-03-31,Australia,Krishnapatnam,Bauxite,Panamax,72239,88.75,610.21,120.86,39.35,82.46,60.49
2024-04-01,South Africa,Visakhapatnam,Wheat,Capesize,93301,81.58,559.03,93.12,38.63,64.37,75.9
2024-04-01,Australia,Paradip,Fertilizer,Handymax,58182,72.51,559.03,93.12,38.63,64.37,75.9
2024-04-01,Brazil,Kakinada,Bauxite,Capesize,98812,84.53,559.03,93.12,38.63,64.37,75.9
2024-04-01,Russia,Visakhapatnam,Wheat,Capesize,110133,82.29,559.03,93.12,38.63,64.37,75.9
2024-04-01,Russia,Paradip,Wheat,Handysize,62852,67.51,559.03,93.12,38.63,64.37,75.9
2024-04-01,Brazil,Kakinada,Iron Ore,Capesize,57352,85.93,559.03,93.12,38.63,64.37,75.9
2024-04-01,Russia,Visakhapatnam,Coal,Supramax,46844,77.15,559.03,93.12,38.63,64.37,75.9
2024-04-01,Russia,Krishnapatnam,Bauxite,Handysize,25362,70.26,559.03,93.12,38.63,64.37,75.9
2024-04-02,South Africa,Visakhapatnam,Bauxite,Handymax,71534,80.06,585.07,141.54,33.6,83.62,70.84
2024-04-02,Australia,Krishnapatnam,Bauxite,Handysize,47460,77.25,585.07,141.54,33.6,83.62,70.84
2024-04-02,Indonesia,Kakinada,Wheat,Handysize,94783,74.08,585.07,141.54,33.6,83.62,70.84
2024-04-02,South Africa,Kakinada,Wheat,Panamax,36387,81.17,585.07,141.54,33.6,83.62,70.84
2024-04-02,Indonesia,Krishnapatnam,Fertilizer,Capesize,81580,85.29,585.07,141.54,33.6,83.62,70.84
2024-04-02,Russia,Paradip,Bauxite,Supramax,84697,82.47,585.07,141.54,33.6,83.62,70.84
2024-04-02,Australia,Krishnapatnam,Coal,Panamax,72680,86.42,585.07,141.54,33.6,83.62,70.84
2024-04-02,Brazil,Krishnapatnam,Wheat,Handymax,66589,80.71,585.07,141.54,33.6,83.62,70.84
2024-04-03,Australia,Krishnapatnam,Bauxite,Handymax,119203,81.77,749.68,120.49,45.6,51.48,69.66
2024-04-03,Australia,Krishnapatnam,Wheat,Handymax,101483,77.35,749.68,120.49,45.6,51.48,69.66
2024-04-03,Brazil,Paradip,Wheat,Capesize,81281,90.8,749.68,120.49,45.6,51.48,69.66
2024-04-03,South Africa,Krishnapatnam,Wheat,Panamax,51485,83.6,749.68,120.49,45.6,51.48,69.66
2024-04-03,Brazil,Paradip,Coal,Panamax,48692,84.21,749.68,120.49,45.6,51.48,69.66
2024-04-03,Australia,Kakinada,Bauxite,Panamax,61620,87.87,749.68,120.49,45.6,51.48,69.66
2024-04-03,Brazil,Visakhapatnam,Wheat,Handymax,63051,77.95,749.68,120.49,45.6,51.48,69.66
2024-04-03,Russia,Paradip,Fertilizer,Supramax,44564,80.65,749.68,120.49,45.6,51.48,69.66
2024-04-04,South Africa,Chennai,Coal,Panamax,99543,92.85,545.56,167.0,54.19,82.42,55.0
2024-04-04,Indonesia,Krishnapatnam,Wheat,Panamax,42670,88.68,545.56,167.0,54.19,82.42,55.0
2024-04-04,South Africa,Chennai,Bauxite,Capesize,22208,93.18,545.56,167.0,54.19,82.42,55.0
2024-04-04,South Africa,Paradip,Iron Ore,Capesize,104059,96.67,545.56,167.0,54.19,82.42,55.0
2024-04-04,Brazil,Kakinada,Iron Ore,Handymax,63758,84.27,545.56,167.0,54.19,82.42,55.0
2024-04-04,Australia,Visakhapatnam,Bauxite,Handysize,113946,82.46,545.56,167.0,54.19,82.42,55.0
2024-04-04,Australia,Visakhapatnam,Wheat,Supramax,43212,83.68,545.56,167.0,54.19,82.42,55.0
2024-04-04,Brazil,Krishnapatnam,Bauxite,Capesize,48063,95.05,545.56,167.0,54.19,82.42,55.0
2024-04-05,Brazil,Krishnapatnam,Iron Ore,Handymax,78812,95.26,796.25,155.16,47.73,94.12,69.77
2024-04-05,Brazil,Chennai,Bauxite,Capesize,116123,104.41,796.25,155.16,47.73,94.12,69.77
2024-04-05,Brazil,Krishnapatnam,Coal,Supramax,40378,90.01,796.25,155.16,47.73,94.12,69.77
2024-04-05,Australia,Paradip,Bauxite,Capesize,106353,100.06,796.25,155.16,47.73,94.12,69.77
2024-04-05,Russia,Chennai,Coal,Handysize,25135,90.59,796.25,155.16,47.73,94.12,69.77
2024-04-05,Australia,Visakhapatnam,Iron Ore,Panamax,41925,95.74,796.25,155.16,47.73,94.12,69.77
2024-04-05,Brazil,Kakinada,Fertilizer,Panamax,118376,96.56,796.25,155.16,47.73,94.12,69.77
2024-04-05,Indonesia,Paradip,Iron Ore,Panamax,27426,95.28,796.25,155.16,47.73,94.12,69.77
